Miejscowość,,Jelenia Góra,Kłodzko,Milicz,Środa Śląska,Wrocław,Wrocław,Bydgoszcz,Bydgoszcz,Nakło nad Notecią,Solec Kujawski,Toruń,Włocławek,Lublin,Zamość,Kutno,Łask,Łódź,Radomsko,Zgierz,Gorzów Wielkopolski,Gubin,Wschowa,Żary,Zielona Góra,Kraków,Kraków,Tarnów,Guty Duże,Konstancin-Jeziorna,Legionowo,Otwock,Piastów,Płock,Radom,Siedlce,Sierpc,Warszawa,Warszawa,Warszawa,Warszawa,Warszawa,Żyrardów,Brzeg,Kędzierzyn-Koźle,Nysa,Opole,Augustów,Białystok,Borsukowizna,Grajewo,Suwałki,Dębica,Jarosław,Jasło,Krosno,Latoszyn,Mielec,Nisko,Przemyśl,Rymanów-Zdrój,Rzeszów,Gdańsk,Gdynia,Gdynia,Kościerzyna,Lębork,Sopot,Kielce,Opatów,Sandomierz,Starachowice,Bielsko-Biała,Goczałkowice-Zdrój,Katowice,Katowice,Racibórz,Złoty Potok,Biskupiec,Elbląg,Ełk,Olsztyn,Ostróda,Kalisz,Poznań,Szamotuły,Kołobrzeg,Szczecin,Szczecin
Kod stacji,,DsJelGorOgin,DsKlodzSzkol,DsMiliczMOB,DsSrodaSlMOB,DsWrocAlWisn,DsWrocWybCon,KpBydPlPozna,KpBydWarszaw,KpNaklWawrzy,KpSolecRowecMOB,KpToruKaszow,KpWloclOkrze,LbLubObywate,LbZamoHrubie,LdKutn1Maja7MOB,LdLaskNarutoMOB,LdLodzCzerni,LdRadomsRoln,LdZgieMielcz,LuGorzKosGdy,LuGubinAnderMOB,LuWsKaziWiel,LuZarySzyman,LuZielKrotka,MpKrakAlKras,MpKrakBulwar,MpTarRoSitko,MzGutyDuCzer,MzKonJezWieMOB,MzLegZegrzyn,MzOtwoBrzozo,MzPiasPulask,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzSierWiosnyMOB,MzWarAlNiepo,MzWarBajkowa,MzWarChrosci,MzWarTolstoj,MzWarWokalna,MzZyraRoosev,OpBrzegPoprz,OpKKozBSmial,OpNysaRodzie,OpOpoleKoszy,PdAugustowUz,PdBialUpalna,PdBorsukowiz,PdGrajewoWPoMOB,PdSuwPulask2,PkDebiGrottg,PkJarosPruch,PkJasloSikor,PkKrosKletow,PkLatosZdrojMOB,PkMielBierna,PkNiskoSzkla,PkPrzemGrunw,PkRymZdrPark,PkRzeszPilsu,PmGdaLeczkow,PmGdyPorebsk,PmGdySzafran,PmKosTargowa,PmLebMalczew,PmSopBiPlowc,SkKielTargow,SkOpatPartyz,SkSandZielnaMOB,SkStaraZlota,SlBielPartyz,SlGoczaUzdroMOB,SlKatoKossut,SlKatoPlebA4,SlRaciborzWPMOB,SlZlotPotLes,WmBiskupMickMOB,WmElbBazynsk,WmElkStadion,WmOlsPuszkin,WmOstrPilsud,WpKaliSawick,WpPoznDabrow,WpSzamotKollMOB,ZpKolKasprowMOB,ZpSzczAndrze,ZpSzczPilsud
rok,miesiąc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,29.90171845430108,44.38445348118279,28.79794488013699,37.99599693548387,29.35053256716418,26.805180309139786,29.057314148681055,22.569470827679783,40.201530612244895,28.293556231003038,30.604569892473116,31.475806451612904,38.333333333333336,25.40956873315364,32.94334277620396,39.77081604426002,28.021505376344088,35.00618693009118,41.22335956580733,20.84369637096774,25.24446840694006,30.769162956989245,17.9753798199446,17.003004623655915,34.63358796143251,36.31380713324361,35.69974311827957,23.22981182795699,30.839313725490197,36.54349056603774,37.518712938005386,35.071255060728745,29.06527624309392,36.010273597811214,37.00772657392473,35.55655097613883,32.47635752688172,33.596518817204306,31.007137096774194,28.150524899057874,28.515887096774193,37.34217741935483,26.270865342163354,33.63225806451613,30.947835115303985,27.302899797843665,28.842764784946237,27.46900269541779,16.12779661016949,34.74032258064516,23.07956989247312,37.04774011299435,27.623132099596234,24.75606567204301,19.83831100412655,24.099175824175827,38.10617065948856,29.782108373655916,29.314650537634407,14.554080365358592,32.913812311827954,26.423242352150538,27.411058158602152,22.05690350806452,27.761646586021506,20.423874865591397,,33.380267603001364,42.032449528936745,28.900365662634407,29.878263850806455,39.48513119784657,48.71137543010752,36.51612446091644,40.73379682496608,46.980167903225805,25.5349932705249,28.723876339165546,29.27517052419355,18.715997196132598,25.0538413172043,26.656372623688156,30.169933735632185,27.662792880324545,,12.57915064935065,15.831636424731181,15.68424340108401
2021,2,34.23708433035714,57.415852196620584,39.37393110447761,46.52230208333334,37.239144,33.63940224702381,41.73734939759036,35.38719879518072,63.35783972125436,47.71501488095238,42.82142857142857,44.40922619047619,43.30614439324117,30.51502976190476,43.33184523809524,47.58169642857143,33.901785714285715,47.587303265940896,38.90571870170015,34.52775998511905,37.31601888392857,36.223602098214286,25.188386279761907,22.772304009077157,49.73945476190476,51.00089632440476,36.613906160714286,26.813899848254934,33.83793051359517,40.62799100449775,45.62071279761905,38.58758569299553,36.66438871473354,41.96484400656814,40.738979592261906,53.59385416666667,37.35075892857143,38.74153273809524,33.81297045101089,31.745416666666664,32.31393893129771,45.07206896551724,42.81752066115702,38.8625,45.59504149618321,34.08340261329305,38.925058383233534,31.066265060240966,15.483720930232558,42.92238805970149,28.73973214285714,39.5061320754717,35.885333452380955,34.487045156482864,29.3872298325723,29.607291666666665,47.421987670807454,40.90439950892857,39.06686011904762,18.808788467261905,41.27429075892857,34.45290771982116,29.76024763392857,26.761729092261902,46.080819057239054,32.01771755952381,27.826311501766785,47.30176809104478,45.62673869047619,35.15972905059524,35.89594293303571,53.17998489583333,77.47747602678571,46.17976574404762,48.385244285714286,56.01129944940476,34.40416666666666,38.955962961309524,35.86482220238096,24.079799226190477,28.910933031746033,35.802223856209146,40.4917786882716,35.631741517857144,,18.97303375,25.07669062780269,19.358487647058823
2021,3,26.880032190860216,47.976850818330604,28.669477540322582,35.5380275,26.89321002688172,23.26114861643836,21.834109589041095,17.558663028649384,31.359345156889496,28.071224764468376,23.66199460916442,27.151413189771198,31.59771197846568,28.008209959623148,26.82972972972973,38.098250336473754,21.48721399730821,42.64491292517007,29.12133891213389,21.70770561827957,21.422910080753702,31.5357013172043,20.842430560875513,13.65672813172043,33.79968409946237,31.951102607526884,34.420175199449794,13.268072776280324,20.83950201884253,26.35383737517832,27.926170500676587,25.34686357243319,19.58924528301887,31.73981664315938,25.104037685060565,29.88277628032345,25.91312668463612,24.73506738544474,21.585302826379543,19.159690860215054,19.37755047106326,28.76242914979757,29.38418918918919,24.934510869565216,24.980273529411765,22.111993501362395,20.278529014844803,17.73755047106326,8.296075778078485,21.73162853297443,16.225975773889637,35.152047361299054,29.166027123655915,26.60413393001346,24.912403982930297,22.449059139784943,35.36571590594744,29.09618981182796,26.84805716234652,14.947384259541986,35.36345090909091,20.398685612382234,20.022231075268817,17.72182509408602,24.17264832361516,18.61390817679558,17.100500202156333,28.48262311994421,41.23085250338295,26.818616064516128,26.626947539295394,37.340984784366576,47.67680646505376,33.787148803763436,37.09741870967742,38.83693185483871,22.64401076716016,21.123977365591397,20.46770872311828,10.368748306451613,17.605723427419353,17.94898510885341,29.237250147849462,24.482848991935484,41.50335603125,12.777873225806452,16.383659166666664,23.708751101449273
2021,4,16.038262875,23.77058998587571,17.112987705146036,20.88161980528512,16.848903212290505,14.380061340782122,13.22799352750809,11.464153627311521,18.80685714285714,15.736180555555555,15.717777777777776,17.584444444444443,18.926117318435754,19.051805555555553,18.265248226950355,22.902653631284917,14.926388888888889,26.61441288433382,17.15686274509804,13.225899930555556,11.220396086350975,19.107054319444444,11.663203337988827,9.724344805013928,21.88074575,19.675980875,20.172035805555556,9.271001390820585,13.830291666666666,17.050527777777777,17.893226703755214,16.566375,13.417611111111112,17.191455604075692,15.393083333333333,18.639,18.42976388888889,15.467290780141845,14.227916666666667,13.165472222222222,13.70093795093795,19.725226628895186,18.474811463046755,14.037011173184357,15.541574545454546,13.947991183844012,14.320209722222222,13.55586592178771,6.349235048678721,14.931187410586551,10.275277777777777,19.140679321074963,17.562595666666667,14.570292887029288,14.36675,14.084518828451884,17.26001309707242,16.30998331460674,14.437468384401114,8.748455277777778,23.870613388888888,14.588983124999999,13.525372875,12.853757069444443,19.294362277777775,11.575037402777777,12.827651305555555,19.335380043154764,25.02169540229885,17.798136352941174,18.86126564673157,25.59939327777778,29.600511416666667,19.99430563888889,22.229639111111112,23.979534680555556,16.36486111111111,14.979284472222222,14.341425069444444,7.496264166666666,11.878011402777778,12.88174444281525,19.031607805555556,14.32875440277778,20.33673651388889,8.785128680555555,11.384236708683474,13.121260750000001
2021,5,8.56405072678331,10.747589865591397,8.489061975806452,9.917321022880216,11.31079135935397,8.3370575,5.459013605442177,7.917876344086021,10.896096904441453,9.147567204301076,10.013709677419355,11.07029569892473,12.303908355795148,10.029340511440108,8.59005376344086,10.320833333333333,7.985195154777927,12.080645569620254,9.942446043165468,8.150832159244265,7.38327688172043,9.972821760752687,8.662748703956343,6.010796585695006,12.60003686827957,11.079526488011284,9.460556370967742,5.655943396226415,7.1258198924731175,9.27324894514768,8.09516393442623,8.69780523255814,7.252777777777778,8.943756906077347,8.349274193548387,10.420282258064516,12.014289580514207,7.831295546558704,7.733104838709678,7.219731182795698,7.491792452830189,9.427244623655914,8.738191632928475,7.784353741496599,8.01545281081081,6.699907728494623,9.081511440107672,9.172043010752688,3.6806451612903226,9.488306451612903,7.546236559139785,7.524911506849316,10.260868830645162,8.14185393258427,7.266501547987616,8.13496062992126,9.70437643533123,9.6868775,7.4110049259757735,5.074487829581994,17.467668438438437,10.837719637096773,11.397302513440861,10.625899690860214,11.798202729766803,6.904917135135135,10.349583432032302,12.885940212038303,10.447978436657682,9.713262200808625,10.387035040431266,12.980996599190284,13.895156866485014,10.132159018817205,14.010056182795699,11.843093733153639,10.917735334242838,9.57713401076716,9.34767446236559,5.242579232839838,8.028367338709678,8.276103937677053,9.91290002688172,8.854764759284732,10.847510228494624,7.62069811827957,8.831793716216216,9.864089568733153
2021,6,12.91808301388889,14.257953490959665,12.546551263888889,14.48017455820477,16.228332426778245,12.795794972067037,6.943227665706052,9.429377713458756,11.239583333333334,12.11703862660944,12.711079943899017,12.814305555555555,15.352361111111112,12.268117977528089,10.616959064327485,13.996600566572239,10.396253602305476,19.86212573964497,13.421216848673946,12.287712625,12.596741833590139,13.215284527777776,11.598701426448736,9.11972426388889,14.909018416666665,13.672970139275765,12.043301140472877,7.635612813370473,8.85104667609618,11.391638888888888,11.178847222222222,12.040513888888889,10.191097222222222,12.280626740947074,9.363444444444445,11.74424791086351,15.222180555555555,10.352819444444444,10.494749642346209,10.317874999999999,9.947361111111112,12.513769784172661,12.884861111111112,13.112290502793295,10.437105069832402,10.749889276773297,9.9233625,10.835926449787836,6.71182197496523,10.482222222222221,8.058565153733529,10.864183381088825,12.619069439655172,8.946277372262774,11.010055865921787,11.012270803949225,13.004417364016737,13.558125566572238,11.327517730496453,7.603407154929577,14.37086336111111,12.157522389127324,12.598444708333334,12.475686597222223,12.911915115207373,9.056400723226703,11.794376377622378,15.086082162726008,11.647936507936508,11.971101208333334,14.85963888888889,16.484353555555558,17.469157833333334,12.838874658298467,16.509896147426982,16.325344061196105,12.204055944055943,10.520736472222222,9.695780708333334,7.690452652777777,10.106209472222222,10.970067264957265,13.436213421418637,13.410526128133705,13.695536930555555,10.428831620839363,11.403117272727274,13.883453069444444
2021,7,10.73424023415978,10.872718375,7.906074789473684,11.435741603773586,13.91400383265857,11.201216626344085,10.412534435261708,10.864630681818182,11.810526315789474,12.964758064516129,13.981076923076925,13.474596774193548,15.856586021505375,12.729301075268818,10.7,12.892442645074222,10.242424242424242,17.08537518037518,17.03905160390516,10.52113561827957,10.44781877688172,11.498766639784947,9.990488448043184,7.7102320461095095,14.846466702557201,13.850535141700405,13.684700876010782,9.016648721399731,9.393709239130436,12.522683284457477,10.63138775510204,11.800592991913748,11.314099462365592,11.232970027247957,12.16369623655914,12.417822580645161,15.774905405405406,11.112701612903226,10.90534946236559,12.907594086021506,10.582002688172043,12.359195088676673,9.952361673414305,10.77092866756393,7.937478507462687,9.432799892473119,12.779707015130674,11.773700305810397,8.558467741935484,12.593413978494624,8.453305785123968,11.37217158931083,14.814933629032259,8.379032258064516,11.189203778677465,11.70801687763713,11.34937565731167,13.982423238095238,12.89239309859155,8.903045344352618,13.487348277254375,12.578711157469716,12.398675887096774,12.938499166666666,12.885281453566622,8.247358978494622,12.343134225543478,15.03258478360215,11.018970189701896,12.624182723719677,14.319634146341462,14.755267416201116,15.448268629032258,11.605278642473118,15.754275725806453,13.46235385444744,11.624615384615385,11.625298266129032,10.030676572580646,8.968341330645162,11.281830094086022,12.433687468175387,14.387558319892474,12.905003360215055,11.945757271505377,9.675653924731183,9.572284818304173,11.363006204576044
2021,8,8.09520666218035,8.173523611859839,9.408531167369901,8.28431190860215,11.171374898785423,8.40147998655914,5.696175637393767,7.922702702702703,7.712903225806451,8.61752688172043,9.621102150537634,11.019354838709678,13.100537634408601,9.141666666666666,8.633879781420765,9.813728129205922,8.547169811320755,13.787877761413842,11.45365168539326,6.512217647849463,7.4314989919354835,9.467537795698924,7.364388077956989,6.248502809139785,13.260778561827957,9.258000135951661,10.128871868279571,6.205545087483177,6.63250336473755,8.916370967741935,8.501349862258953,9.098077956989247,8.16712365591398,9.772371967654987,9.642567204301075,9.45489247311828,12.884341397849463,8.735026954177899,8.494153225806452,9.009394347240915,8.632943548387097,9.9202688172043,6.819220430107527,8.472469635627531,8.693400242261104,6.503047862903226,8.539759408602151,8.046258503401361,4.656989247311828,8.986021505376344,8.09349593495935,6.808313048780488,11.365293717754172,6.134733441033926,6.972328767123288,8.248387096774193,8.771775547337278,9.786562110215055,9.315456989247311,5.4986621967654985,9.572825486486487,8.882545242718447,8.2743875672043,9.142967916666667,9.211201034946237,5.9064435607094135,8.556494233870968,13.025869324657535,8.939054054054054,10.703773591036414,10.974493927125506,10.862715846774194,10.903998353576249,9.183303422222222,12.926581819407007,10.501488051075269,9.724059139784947,8.710752741935483,6.843730673854448,5.44985684139785,7.704459611650486,8.388745533428166,11.490621854838711,9.3926000269179,8.066909086021505,6.263549663978494,6.794718925619835,6.9812543010752695
